131669787382843475,0.00346228,0.0790676,-0.0807678,0.00195761,-0.0127812,-0.999916,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787383490043,0.00358605,0.0788457,-0.0809624,0.00257164,-0.0153784,-0.999879,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787383647637,0.0036166,0.0787615,-0.0809999,0.00294573,-0.0162242,-0.999864,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787383757414,0.00363797,0.07872,-0.081031,0.00327663,-0.0171543,-0.999848,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787383868147,0.00372272,0.078621,-0.0810862,0.00400166,-0.0184643,-0.999822,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787383984513,0.00386435,0.0785041,-0.0811656,0.00516883,-0.020098,-0.999785,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384106422,0.0040537,0.0783288,-0.081258,0.00701982,-0.0223529,-0.999726,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384233402,0.00431714,0.0780918,-0.0813858,0.0088906,-0.0254584,-0.999636,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384364804,0.00459216,0.0777666,-0.0815328,0.0110091,-0.0294122,-0.999507,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384500270,0.00490107,0.0772946,-0.0816639,0.0130706,-0.0351857,-0.999295,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384639066,0.00526817,0.0765135,-0.0818231,0.0152927,-0.0436997,-0.998928,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384781024,0.00565175,0.0755907,-0.0820192,0.0181301,-0.0541369,-0.998369,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787384925874,0.00609897,0.07473,-0.0823088,0.0214644,-0.0609505,-0.99791,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385072971,0.00648726,0.0743905,-0.0826925,0.0245809,-0.0622995,-0.997755,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385222244,0.00679273,0.0743244,-0.0830796,0.026999,-0.0607594,-0.997787,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385373692,0.00704855,0.0742807,-0.0833642,0.028603,-0.0600351,-0.997786,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385526597,0.00727022,0.0741493,-0.0835545,0.029534,-0.0604212,-0.997736,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385681167,0.00742968,0.0741206,-0.0837032,0.02983,-0.0605641,-0.997719,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385837135,0.00750492,0.0741536,-0.0838482,0.02955,-0.0599465,-0.997764,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787385994304,0.00753808,0.0742466,-0.083983,0.028728,-0.0594196,-0.99782,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787386152448,0.00754671,0.0742597,-0.0840937,0.0278959,-0.0595221,-0.997837,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787386311597,0.00754934,0.0743152,-0.0841961,0.0269669,-0.0597363,-0.99785,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787386471414,0.00750218,0.0743851,-0.0843055,0.0259657,-0.0595633,-0.997887,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787386632098,0.00744351,0.0744703,-0.0844377,0.0249533,-0.0591714,-0.997936,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787386793483,0.00737352,0.0745171,-0.0845186,0.0239436,-0.0590611,-0.997967,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787386955388,0.00726851,0.0745645,-0.0845719,0.0228006,-0.0587823,-0.99801,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787387117894,0.00708044,0.0746356,-0.0846147,0.0209499,-0.0577013,-0.998114,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787387280804,0.00682109,0.0747422,-0.0846684,0.0182348,-0.0562087,-0.998253,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787387444186,0.00650327,0.0748532,-0.0846858,0.0153513,-0.0548312,-0.998378,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787387607854,0.00616107,0.0749098,-0.0846999,0.0125495,-0.0536658,-0.99848,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787387771729,0.00583214,0.0749797,-0.0846892,0.0100849,-0.0523334,-0.998579,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787387935977,0.0055257,0.0750398,-0.084681,0.00797552,-0.0511301,-0.99866,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787388100473,0.00523417,0.0751006,-0.0846479,0.00603587,-0.0502367,-0.998719,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787388265292,0.00496954,0.0751018,-0.0846354,0.00438947,-0.0497118,-0.998754,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787388430251,0.0047459,0.0751233,-0.0845779,0.00327511,-0.0494832,-0.99877,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787388595563,0.0045778,0.0751101,-0.0845363,0.0025649,-0.0493286,-0.998779,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787388760767,0.00445891,0.0750988,-0.0844468,0.00228132,-0.0494494,-0.998774,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787388926207,0.00437628,0.0750744,-0.08436,0.00258298,-0.0497324,-0.998759,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787389091687,0.00432971,0.0750438,-0.0842345,0.00314112,-0.0501273,-0.998738,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787389257256,0.00428648,0.0750087,-0.0841349,0.0037669,-0.0504535,-0.998719,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787389423187,0.00427943,0.0750138,-0.0840026,0.00464661,-0.0504859,-0.998714,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787389589032,0.00428568,0.0750475,-0.0838928,0.00548496,-0.0503369,-0.998717,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787389754865,0.00432316,0.0750925,-0.0837672,0.00636976,-0.0500407,-0.998727,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
131669787389920887,0.00436744,0.0751428,-0.0836823,0.00738505,-0.0496869,-0.998738,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2
